x-axis,1,3;;x-axis;1.00000;3.00000;;;;;;;;2;;;;;
second,Volt,Volt;;second;Volt;Volt;;;;Active;;Packet Start;Packet End;;Active ID;;Packet ID;Packet Length;Packet Length [ms]
-3.946620E+00,-30.653E-03,+5.528E-03;;-3.94662;-0.03065;0.00553;;-0.03618;;0;;0;0;;0;;;;
-3.941620E+00,+41.709E-03,+5.528E-03;;-3.94162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.936620E+00,+5.528E-03,+1.508E-03;;-3.93662;0.00553;0.00151;;0.00402;;0;;0;0;;0;;;;
-3.931620E+00,+41.709E-03,+5.528E-03;;-3.93162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.926620E+00,+1.508E-03,-30.653E-03;;-3.92662;0.00151;-0.03065;;0.03216;;0;;0;0;;0;;;;
-3.921620E+00,+41.709E-03,+9.548E-03;;-3.92162;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.916620E+00,+9.548E-03,+9.548E-03;;-3.91662;0.00955;0.00955;;0.00000;;0;;0;0;;0;;;;
-3.911620E+00,+9.548E-03,+5.528E-03;;-3.91162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.906620E+00,+9.548E-03,+5.528E-03;;-3.90662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.901620E+00,+5.528E-03,+5.528E-03;;-3.90162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.896620E+00,+45.729E-03,+5.528E-03;;-3.89662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.891620E+00,-30.653E-03,+5.528E-03;;-3.89162;-0.03065;0.00553;;-0.03618;;0;;0;0;;0;;;;
-3.886620E+00,+5.528E-03,+5.528E-03;;-3.88662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.881620E+00,+41.709E-03,+5.528E-03;;-3.88162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.876620E+00,+5.528E-03,+37.689E-03;;-3.87662;0.00553;0.03769;;-0.03216;;0;;0;0;;0;;;;
-3.871620E+00,+5.528E-03,-30.653E-03;;-3.87162;0.00553;-0.03065;;0.03618;;0;;0;0;;0;;;;
-3.866620E+00,+9.548E-03,+9.548E-03;;-3.86662;0.00955;0.00955;;0.00000;;0;;0;0;;0;;;;
-3.861620E+00,+9.548E-03,+41.709E-03;;-3.86162;0.00955;0.04171;;-0.03216;;0;;0;0;;0;;;;
-3.856620E+00,+5.528E-03,+5.528E-03;;-3.85662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.851620E+00,+5.528E-03,+5.528E-03;;-3.85162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.846620E+00,-30.653E-03,+45.729E-03;;-3.84662;-0.03065;0.04573;;-0.07638;;0;;0;0;;0;;;;
-3.841620E+00,+5.528E-03,+5.528E-03;;-3.84162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.836620E+00,+45.729E-03,+5.528E-03;;-3.83662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.831620E+00,+41.709E-03,+5.528E-03;;-3.83162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.826620E+00,+41.709E-03,+41.709E-03;;-3.82662;0.04171;0.04171;;0.00000;;0;;0;0;;0;;;;
-3.821620E+00,+45.729E-03,+41.709E-03;;-3.82162;0.04573;0.04171;;0.00402;;0;;0;0;;0;;;;
-3.816620E+00,-30.653E-03,+5.528E-03;;-3.81662;-0.03065;0.00553;;-0.03618;;0;;0;0;;0;;;;
-3.811620E+00,+5.528E-03,-26.633E-03;;-3.81162;0.00553;-0.02663;;0.03216;;0;;0;0;;0;;;;
-3.806620E+00,+45.729E-03,+5.528E-03;;-3.80662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.801620E+00,+5.528E-03,+5.528E-03;;-3.80162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.796620E+00,+41.709E-03,+41.709E-03;;-3.79662;0.04171;0.04171;;0.00000;;0;;0;0;;0;;;;
-3.791620E+00,+5.528E-03,+5.528E-03;;-3.79162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.786620E+00,+9.548E-03,+37.689E-03;;-3.78662;0.00955;0.03769;;-0.02814;;0;;0;0;;0;;;;
-3.781620E+00,+5.528E-03,+5.528E-03;;-3.78162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.776620E+00,+9.548E-03,+1.508E-03;;-3.77662;0.00955;0.00151;;0.00804;;0;;0;0;;0;;;;
-3.771620E+00,+5.528E-03,+9.548E-03;;-3.77162;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.766620E+00,+5.528E-03,+5.528E-03;;-3.76662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.761620E+00,+9.548E-03,-2.512E-03;;-3.76162;0.00955;-0.00251;;0.01206;;0;;0;0;;0;;;;
-3.756620E+00,+45.729E-03,+5.528E-03;;-3.75662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.751620E+00,+9.548E-03,+5.528E-03;;-3.75162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.746620E+00,+41.709E-03,+5.528E-03;;-3.74662;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.741620E+00,+5.528E-03,+37.689E-03;;-3.74162;0.00553;0.03769;;-0.03216;;0;;0;0;;0;;;;
-3.736620E+00,+5.528E-03,+9.548E-03;;-3.73662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.731620E+00,+41.709E-03,+5.528E-03;;-3.73162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.726620E+00,+41.709E-03,+5.528E-03;;-3.72662;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.721620E+00,-30.653E-03,+1.508E-03;;-3.72162;-0.03065;0.00151;;-0.03216;;0;;0;0;;0;;;;
-3.716620E+00,+41.709E-03,+5.528E-03;;-3.71662;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.711620E+00,+9.548E-03,+5.528E-03;;-3.71162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.706620E+00,+45.729E-03,+5.528E-03;;-3.70662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.701620E+00,+5.528E-03,-26.633E-03;;-3.70162;0.00553;-0.02663;;0.03216;;0;;0;0;;0;;;;
-3.696620E+00,-30.653E-03,+5.528E-03;;-3.69662;-0.03065;0.00553;;-0.03618;;0;;0;0;;0;;;;
-3.691620E+00,+5.528E-03,+5.528E-03;;-3.69162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.686620E+00,+45.729E-03,+5.528E-03;;-3.68662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.681620E+00,+5.528E-03,+5.528E-03;;-3.68162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.676620E+00,-30.653E-03,+5.528E-03;;-3.67662;-0.03065;0.00553;;-0.03618;;0;;0;0;;0;;;;
-3.671620E+00,+5.528E-03,+5.528E-03;;-3.67162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.666620E+00,+45.729E-03,+5.528E-03;;-3.66662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.661620E+00,+41.709E-03,+5.528E-03;;-3.66162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.656620E+00,-34.673E-03,+1.508E-03;;-3.65662;-0.03467;0.00151;;-0.03618;;0;;0;0;;0;;;;
-3.651620E+00,+5.528E-03,+41.709E-03;;-3.65162;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.646620E+00,-26.633E-03,+9.548E-03;;-3.64662;-0.02663;0.00955;;-0.03618;;0;;0;0;;0;;;;
-3.641620E+00,+41.709E-03,-30.653E-03;;-3.64162;0.04171;-0.03065;;0.07236;;0;;0;0;;0;;;;
-3.636620E+00,+41.709E-03,-26.633E-03;;-3.63662;0.04171;-0.02663;;0.06834;;0;;0;0;;0;;;;
-3.631620E+00,+9.548E-03,+5.528E-03;;-3.63162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.626620E+00,+5.528E-03,+41.709E-03;;-3.62662;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.621620E+00,+5.528E-03,+5.528E-03;;-3.62162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.616620E+00,+77.890E-03,+9.548E-03;;-3.61662;0.07789;0.00955;;0.06834;;0;;0;0;;0;;;;
-3.611620E+00,+45.729E-03,+1.508E-03;;-3.61162;0.04573;0.00151;;0.04422;;0;;0;0;;0;;;;
-3.606620E+00,+9.548E-03,+5.528E-03;;-3.60662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.601620E+00,+45.729E-03,+1.508E-03;;-3.60162;0.04573;0.00151;;0.04422;;0;;0;0;;0;;;;
-3.596620E+00,+9.548E-03,-30.653E-03;;-3.59662;0.00955;-0.03065;;0.04020;;0;;0;0;;0;;;;
-3.591620E+00,+41.709E-03,+5.528E-03;;-3.59162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.586620E+00,+41.709E-03,+41.709E-03;;-3.58662;0.04171;0.04171;;0.00000;;0;;0;0;;0;;;;
-3.581620E+00,+41.709E-03,+5.528E-03;;-3.58162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.576620E+00,+5.528E-03,+41.709E-03;;-3.57662;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.571620E+00,+5.528E-03,+5.528E-03;;-3.57162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.566620E+00,+5.528E-03,+5.528E-03;;-3.56662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.561620E+00,+41.709E-03,+9.548E-03;;-3.56162;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.556620E+00,+45.729E-03,+5.528E-03;;-3.55662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.551620E+00,-30.653E-03,+1.508E-03;;-3.55162;-0.03065;0.00151;;-0.03216;;0;;0;0;;0;;;;
-3.546620E+00,+5.528E-03,+41.709E-03;;-3.54662;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.541620E+00,+45.729E-03,+1.508E-03;;-3.54162;0.04573;0.00151;;0.04422;;0;;0;0;;0;;;;
-3.536620E+00,+5.528E-03,+5.528E-03;;-3.53662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.531620E+00,+45.729E-03,+5.528E-03;;-3.53162;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.526620E+00,+45.729E-03,+5.528E-03;;-3.52662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.521620E+00,+41.709E-03,+5.528E-03;;-3.52162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.516620E+00,+1.508E-03,+1.508E-03;;-3.51662;0.00151;0.00151;;0.00000;;0;;0;0;;0;;;;
-3.511620E+00,+5.528E-03,+41.709E-03;;-3.51162;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.506620E+00,+9.548E-03,-30.653E-03;;-3.50662;0.00955;-0.03065;;0.04020;;0;;0;0;;0;;;;
-3.501620E+00,+5.528E-03,+5.528E-03;;-3.50162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.496620E+00,+37.689E-03,+3.265829E+00;;-3.49662;0.03769;3.26583;;-3.22814;;0;;0;0;;0;;;;
-3.491620E+00,+5.528E-03,+5.528E-03;;-3.49162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.486620E+00,+9.548E-03,+5.528E-03;;-3.48662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.481620E+00,+5.528E-03,+1.508E-03;;-3.48162;0.00553;0.00151;;0.00402;;0;;0;0;;0;;;;
-3.476620E+00,+5.528E-03,+5.528E-03;;-3.47662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.471620E+00,+9.548E-03,+1.508E-03;;-3.47162;0.00955;0.00151;;0.00804;;0;;0;0;;0;;;;
-3.466620E+00,+9.548E-03,+5.528E-03;;-3.46662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.461620E+00,+5.528E-03,-30.653E-03;;-3.46162;0.00553;-0.03065;;0.03618;;0;;0;0;;0;;;;
-3.456620E+00,+45.729E-03,+5.528E-03;;-3.45662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.451620E+00,+9.548E-03,+5.528E-03;;-3.45162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.446620E+00,+5.528E-03,+9.548E-03;;-3.44662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.441620E+00,+41.709E-03,+5.528E-03;;-3.44162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.436620E+00,+41.709E-03,-2.512E-03;;-3.43662;0.04171;-0.00251;;0.04422;;0;;0;0;;0;;;;
-3.431620E+00,+1.508E-03,+37.689E-03;;-3.43162;0.00151;0.03769;;-0.03618;;0;;0;0;;0;;;;
-3.426620E+00,+45.729E-03,+5.528E-03;;-3.42662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.421620E+00,+41.709E-03,+1.508E-03;;-3.42162;0.04171;0.00151;;0.04020;;0;;0;0;;0;;;;
-3.416620E+00,+5.528E-03,+1.508E-03;;-3.41662;0.00553;0.00151;;0.00402;;0;;0;0;;0;;;;
-3.411620E+00,+41.709E-03,+41.709E-03;;-3.41162;0.04171;0.04171;;0.00000;;0;;0;0;;0;;;;
-3.406620E+00,+37.689E-03,+5.528E-03;;-3.40662;0.03769;0.00553;;0.03216;;0;;0;0;;0;;;;
-3.401620E+00,+9.548E-03,+41.709E-03;;-3.40162;0.00955;0.04171;;-0.03216;;0;;0;0;;0;;;;
-3.396620E+00,+5.528E-03,+9.548E-03;;-3.39662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.391620E+00,+5.528E-03,+5.528E-03;;-3.39162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.386620E+00,+5.528E-03,+5.528E-03;;-3.38662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.381620E+00,+5.528E-03,-30.653E-03;;-3.38162;0.00553;-0.03065;;0.03618;;0;;0;0;;0;;;;
-3.376620E+00,+37.689E-03,+5.528E-03;;-3.37662;0.03769;0.00553;;0.03216;;0;;0;0;;0;;;;
-3.371620E+00,+1.508E-03,+9.548E-03;;-3.37162;0.00151;0.00955;;-0.00804;;0;;0;0;;0;;;;
-3.366620E+00,+41.709E-03,+9.548E-03;;-3.36662;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.361620E+00,+37.689E-03,+33.668E-03;;-3.36162;0.03769;0.03367;;0.00402;;0;;0;0;;0;;;;
-3.356620E+00,+5.528E-03,+9.548E-03;;-3.35662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.351620E+00,+9.548E-03,-34.673E-03;;-3.35162;0.00955;-0.03467;;0.04422;;0;;0;0;;0;;;;
-3.346620E+00,+41.709E-03,+37.689E-03;;-3.34662;0.04171;0.03769;;0.00402;;0;;0;0;;0;;;;
-3.341620E+00,+5.528E-03,+5.528E-03;;-3.34162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.336620E+00,+5.528E-03,+9.548E-03;;-3.33662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.331620E+00,+9.548E-03,+1.508E-03;;-3.33162;0.00955;0.00151;;0.00804;;0;;0;0;;0;;;;
-3.326620E+00,+9.548E-03,+37.689E-03;;-3.32662;0.00955;0.03769;;-0.02814;;0;;0;0;;0;;;;
-3.321620E+00,+5.528E-03,+41.709E-03;;-3.32162;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.316620E+00,+45.729E-03,+5.528E-03;;-3.31662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.311620E+00,+45.729E-03,+5.528E-03;;-3.31162;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.306620E+00,-34.673E-03,+37.689E-03;;-3.30662;-0.03467;0.03769;;-0.07236;;0;;0;0;;0;;;;
-3.301620E+00,+9.548E-03,+41.709E-03;;-3.30162;0.00955;0.04171;;-0.03216;;0;;0;0;;0;;;;
-3.296620E+00,+9.548E-03,+5.528E-03;;-3.29662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.291620E+00,+45.729E-03,-26.633E-03;;-3.29162;0.04573;-0.02663;;0.07236;;0;;0;0;;0;;;;
-3.286620E+00,+5.528E-03,+5.528E-03;;-3.28662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.281620E+00,+5.528E-03,+37.689E-03;;-3.28162;0.00553;0.03769;;-0.03216;;0;;0;0;;0;;;;
-3.276620E+00,+9.548E-03,-26.633E-03;;-3.27662;0.00955;-0.02663;;0.03618;;0;;0;0;;0;;;;
-3.271620E+00,+41.709E-03,+5.528E-03;;-3.27162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.266620E+00,+9.548E-03,+5.528E-03;;-3.26662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.261620E+00,+5.528E-03,+37.689E-03;;-3.26162;0.00553;0.03769;;-0.03216;;0;;0;0;;0;;;;
-3.256620E+00,+45.729E-03,+5.528E-03;;-3.25662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.251620E+00,+5.528E-03,+5.528E-03;;-3.25162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.246620E+00,+41.709E-03,+5.528E-03;;-3.24662;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.241620E+00,+5.528E-03,+1.508E-03;;-3.24162;0.00553;0.00151;;0.00402;;0;;0;0;;0;;;;
-3.236620E+00,+5.528E-03,+9.548E-03;;-3.23662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.231620E+00,+41.709E-03,-30.653E-03;;-3.23162;0.04171;-0.03065;;0.07236;;0;;0;0;;0;;;;
-3.226620E+00,+41.709E-03,+41.709E-03;;-3.22662;0.04171;0.04171;;0.00000;;0;;0;0;;0;;;;
-3.221620E+00,+9.548E-03,+9.548E-03;;-3.22162;0.00955;0.00955;;0.00000;;0;;0;0;;0;;;;
-3.216620E+00,+5.528E-03,+5.528E-03;;-3.21662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.211620E+00,+5.528E-03,+9.548E-03;;-3.21162;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.206620E+00,+41.709E-03,+5.528E-03;;-3.20662;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.201620E+00,+5.528E-03,+37.689E-03;;-3.20162;0.00553;0.03769;;-0.03216;;0;;0;0;;0;;;;
-3.196620E+00,+41.709E-03,+9.548E-03;;-3.19662;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.191620E+00,+41.709E-03,+9.548E-03;;-3.19162;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.186620E+00,+45.729E-03,+45.729E-03;;-3.18662;0.04573;0.04573;;0.00000;;0;;0;0;;0;;;;
-3.181620E+00,+41.709E-03,+5.528E-03;;-3.18162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.176620E+00,-26.633E-03,+41.709E-03;;-3.17662;-0.02663;0.04171;;-0.06834;;0;;0;0;;0;;;;
-3.171620E+00,+5.528E-03,+5.528E-03;;-3.17162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.166620E+00,+9.548E-03,+45.729E-03;;-3.16662;0.00955;0.04573;;-0.03618;;0;;0;0;;0;;;;
-3.161620E+00,+45.729E-03,+5.528E-03;;-3.16162;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.156620E+00,+5.528E-03,+41.709E-03;;-3.15662;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.151620E+00,+9.548E-03,+41.709E-03;;-3.15162;0.00955;0.04171;;-0.03216;;0;;0;0;;0;;;;
-3.146620E+00,+45.729E-03,-30.653E-03;;-3.14662;0.04573;-0.03065;;0.07638;;0;;0;0;;0;;;;
-3.141620E+00,+5.528E-03,+41.709E-03;;-3.14162;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.136620E+00,+5.528E-03,+9.548E-03;;-3.13662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.131620E+00,+41.709E-03,+9.548E-03;;-3.13162;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.126620E+00,+41.709E-03,+5.528E-03;;-3.12662;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.121620E+00,+41.709E-03,+5.528E-03;;-3.12162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-3.116620E+00,+5.528E-03,+37.689E-03;;-3.11662;0.00553;0.03769;;-0.03216;;0;;0;0;;0;;;;
-3.111620E+00,-30.653E-03,+9.548E-03;;-3.11162;-0.03065;0.00955;;-0.04020;;0;;0;0;;0;;;;
-3.106620E+00,+5.528E-03,+5.528E-03;;-3.10662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.101620E+00,+1.508E-03,+5.528E-03;;-3.10162;0.00151;0.00553;;-0.00402;;0;;0;0;;0;;;;
-3.096620E+00,+5.528E-03,+9.548E-03;;-3.09662;0.00553;0.00955;;-0.00402;;0;;0;0;;0;;;;
-3.091620E+00,+9.548E-03,+5.528E-03;;-3.09162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.086620E+00,+37.689E-03,+5.528E-03;;-3.08662;0.03769;0.00553;;0.03216;;0;;0;0;;0;;;;
-3.081620E+00,+5.528E-03,+5.528E-03;;-3.08162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.076620E+00,+41.709E-03,+45.729E-03;;-3.07662;0.04171;0.04573;;-0.00402;;0;;0;0;;0;;;;
-3.071620E+00,+5.528E-03,+5.528E-03;;-3.07162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.066620E+00,-34.673E-03,+41.709E-03;;-3.06662;-0.03467;0.04171;;-0.07638;;0;;0;0;;0;;;;
-3.061620E+00,+5.528E-03,-70.854E-03;;-3.06162;0.00553;-0.07085;;0.07638;;0;;0;0;;0;;;;
-3.056620E+00,+41.709E-03,+9.548E-03;;-3.05662;0.04171;0.00955;;0.03216;;0;;0;0;;0;;;;
-3.051620E+00,+45.729E-03,+5.528E-03;;-3.05162;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.046620E+00,+5.528E-03,+5.528E-03;;-3.04662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.041620E+00,+45.729E-03,-34.673E-03;;-3.04162;0.04573;-0.03467;;0.08040;;0;;0;0;;0;;;;
-3.036620E+00,+5.528E-03,+41.709E-03;;-3.03662;0.00553;0.04171;;-0.03618;;0;;0;0;;0;;;;
-3.031620E+00,+45.729E-03,-30.653E-03;;-3.03162;0.04573;-0.03065;;0.07638;;0;;0;0;;0;;;;
-3.026620E+00,+45.729E-03,+5.528E-03;;-3.02662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-3.021620E+00,+5.528E-03,+1.508E-03;;-3.02162;0.00553;0.00151;;0.00402;;0;;0;0;;0;;;;
-3.016620E+00,+5.528E-03,+5.528E-03;;-3.01662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-3.011620E+00,+9.548E-03,+5.528E-03;;-3.01162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-3.006620E+00,+13.568E-03,+5.528E-03;;-3.00662;0.01357;0.00553;;0.00804;;0;;0;0;;0;;;;
-3.001620E+00,+9.548E-03,+37.689E-03;;-3.00162;0.00955;0.03769;;-0.02814;;0;;0;0;;0;;;;
-2.996620E+00,+5.528E-03,+3.261809E+00;;-2.99662;0.00553;3.26181;;-3.25628;;0;;0;0;;0;;;;
-2.991620E+00,+5.528E-03,+5.528E-03;;-2.99162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-2.986620E+00,+45.729E-03,+5.528E-03;;-2.98662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-2.981620E+00,+9.548E-03,+41.709E-03;;-2.98162;0.00955;0.04171;;-0.03216;;0;;0;0;;0;;;;
-2.976620E+00,+41.709E-03,+37.689E-03;;-2.97662;0.04171;0.03769;;0.00402;;0;;0;0;;0;;;;
-2.971620E+00,+5.528E-03,+5.528E-03;;-2.97162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-2.966620E+00,-30.653E-03,+41.709E-03;;-2.96662;-0.03065;0.04171;;-0.07236;;0;;0;0;;0;;;;
-2.961620E+00,+5.528E-03,+5.528E-03;;-2.96162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-2.956620E+00,+5.528E-03,+45.729E-03;;-2.95662;0.00553;0.04573;;-0.04020;;0;;0;0;;0;;;;
-2.951620E+00,+9.548E-03,-30.653E-03;;-2.95162;0.00955;-0.03065;;0.04020;;0;;0;0;;0;;;;
-2.946620E+00,+9.548E-03,+9.548E-03;;-2.94662;0.00955;0.00955;;0.00000;;0;;0;0;;0;;;;
-2.941620E+00,+45.729E-03,+41.709E-03;;-2.94162;0.04573;0.04171;;0.00402;;0;;0;0;;0;;;;
-2.936620E+00,+5.528E-03,+5.528E-03;;-2.93662;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-2.931620E+00,+41.709E-03,+41.709E-03;;-2.93162;0.04171;0.04171;;0.00000;;0;;0;0;;0;;;;
-2.926620E+00,+37.689E-03,+5.528E-03;;-2.92662;0.03769;0.00553;;0.03216;;0;;0;0;;0;;;;
-2.921620E+00,+41.709E-03,-26.633E-03;;-2.92162;0.04171;-0.02663;;0.06834;;0;;0;0;;0;;;;
-2.916620E+00,+45.729E-03,+5.528E-03;;-2.91662;0.04573;0.00553;;0.04020;;0;;0;0;;0;;;;
-2.911620E+00,+41.709E-03,+5.528E-03;;-2.91162;0.04171;0.00553;;0.03618;;0;;0;0;;0;;;;
-2.906620E+00,+9.548E-03,+9.548E-03;;-2.90662;0.00955;0.00955;;0.00000;;0;;0;0;;0;;;;
-2.901620E+00,+9.548E-03,+5.528E-03;;-2.90162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-2.896620E+00,+9.548E-03,+5.528E-03;;-2.89662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-2.891620E+00,+45.729E-03,-30.653E-03;;-2.89162;0.04573;-0.03065;;0.07638;;0;;0;0;;0;;;;
-2.886620E+00,+9.548E-03,+5.528E-03;;-2.88662;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
-2.881620E+00,+41.709E-03,-26.633E-03;;-2.88162;0.04171;-0.02663;;0.06834;;0;;0;0;;0;;;;
-2.876620E+00,+5.528E-03,-30.653E-03;;-2.87662;0.00553;-0.03065;;0.03618;;0;;0;0;;0;;;;
-2.871620E+00,+5.528E-03,+5.528E-03;;-2.87162;0.00553;0.00553;;0.00000;;0;;0;0;;0;;;;
-2.866620E+00,+9.548E-03,+1.508E-03;;-2.86662;0.00955;0.00151;;0.00804;;0;;0;0;;0;;;;
-2.861620E+00,+9.548E-03,+5.528E-03;;-2.86162;0.00955;0.00553;;0.00402;;0;;0;0;;0;;;;
