x-axis,3
second,Volt
-3.51560006419,0.05
-3.51060006419,-0.030402
-3.50560006419,3.26608
-3.50060006419,-0.110804
-3.49560006419,0.05
-3.49060006419,-0.030402
-3.48560006419,0.05
-3.48060006419,-0.030402
-3.47560006419,0.05
-3.47060006419,0.05
-3.46560006419,-0.030402
-3.46060006419,-0.030402
-3.45560006419,0.05
-3.45060006419,-0.030402
-3.44560006419,-0.030402
-3.44060006419,-0.030402
-3.43560006419,-0.030402
-3.43060006419,-0.030402
-3.42560006419,-0.030402
-3.42060006419,-0.030402
-3.41560006419,-0.110804
-3.41060006419,-0.110804
-3.40560006419,3.26608
-3.40060006419,0.05
-3.39560006419,0.05
-3.39060006419,0.05
-3.38560006419,-0.030402
-3.38060006419,0.05
-3.37560006419,0.05
-3.37060006419,-0.110804
-3.36560006419,-0.030402
-3.36060006419,0.05
-3.35560006419,-0.030402
-3.35060006419,-0.030402
-3.34560006419,-0.030402
-3.34060006419,-0.110804
-3.33560006419,0.05
-3.33060006419,0.05
-3.32560006419,0.05
-3.32060006419,0.05
-3.31560006419,-0.030402
-3.31060006419,-0.030402
-3.30560006419,3.26608
-3.30060006419,-0.030402
-3.29560006419,0.05
-3.29060006419,-0.030402
-3.28560006419,-0.030402
-3.28060006419,0.05
-3.27560006419,0.05
-3.27060006419,-0.110804
-3.26560006419,-0.110804
-3.26060006419,-0.030402
-3.25560006419,-0.030402
-3.25060006419,-0.030402
-3.24560006419,-0.030402
-3.24060006419,-0.110804
-3.23560006419,-0.030402
-3.23060006419,0.05
-3.22560006419,-0.030402
-3.22060006419,-0.030402
-3.21560006419,0.05
-3.21060006419,-0.030402
-3.20560006419,3.34648
-3.20060006419,-0.030402
-3.19560006419,-0.030402
-3.19060006419,-0.030402
-3.18560006419,-0.030402
-3.18060006419,-0.030402
-3.17560006419,-0.110804
-3.17060006419,-0.110804
-3.16560006419,-0.030402
-3.16060006419,-0.030402
-3.15560006419,-0.030402
-3.15060006419,-0.030402
-3.14560006419,-0.030402
-3.14060006419,0.05
-3.13560006419,0.05
-3.13060006419,-0.030402
-3.12560006419,-0.030402
-3.12060006419,-0.030402
-3.11560006419,-0.030402
-3.11060006419,-0.030402
-3.10560006419,3.18568
-3.10060006419,-0.110804
-3.09560006419,0.05
-3.09060006419,-0.030402
-3.08560006419,-0.030402
-3.08060006419,-0.030402
-3.07560006419,-0.030402
-3.07060006419,-0.030402
-3.06560006419,0.05
-3.06060006419,-0.030402
-3.05560006419,-0.030402
-3.05060006419,0.05
-3.04560006419,-0.030402
-3.04060006419,-0.030402
-3.03560006419,-0.030402
-3.03060006419,-0.030402
-3.02560006419,-0.191206
-3.02060006419,-0.030402
-3.01560006419,0.05
-3.01060006419,-0.110804
-3.00560006419,3.26608
-3.00060006419,-0.030402
-2.99560006419,-0.030402
-2.99060006419,-0.110804
-2.98560006419,0.05
-2.98060006419,-0.030402
-2.97560006419,-0.030402
-2.97060006419,-0.110804
-2.96560006419,-0.030402
-2.96060006419,-0.030402
-2.95560006419,-0.030402
-2.95060006419,-0.110804
-2.94560006419,-0.030402
-2.94060006419,-0.030402
-2.93560006419,0.05
-2.93060006419,-0.030402
-2.92560006419,-0.030402
-2.92060006419,0.05
-2.91560006419,-0.110804
-2.91060006419,0.05
-2.90560006419,3.26608
-2.90060006419,-0.110804
-2.89560006419,0.05
-2.89060006419,0.05
-2.88560006419,-0.030402
-2.88060006419,-0.110804
-2.87560006419,-0.030402
-2.87060006419,0.05
-2.86560006419,-0.030402
-2.86060006419,-0.030402
-2.85560006419,-0.030402
-2.85060006419,0.05
-2.84560006419,-0.030402
-2.84060006419,-0.030402
-2.83560006419,0.05
-2.83060006419,-0.030402
-2.82560006419,0.05
-2.82060006419,0.05
-2.81560006419,-0.110804
-2.81060006419,0.05
-2.80560006419,3.26608
-2.80060006419,-0.110804
-2.79560006419,-0.030402
-2.79060006419,-0.030402
-2.78560006419,-0.030402
-2.78060006419,0.05
-2.77560006419,-0.030402
-2.77060006419,0.05
-2.76560006419,-0.110804
-2.76060006419,-0.030402
-2.75560006419,0.05
-2.75060006419,-0.030402
-2.74560006419,-0.030402
-2.74060006419,-0.030402
-2.73560006419,0.05
-2.73060006419,-0.030402
-2.72560006419,-0.030402
-2.72060006419,0.05
-2.71560006419,-0.030402
-2.71060006419,-0.030402
-2.70560006419,3.26608
-2.70060006419,-0.191206
-2.69560006419,-0.030402
-2.69060006419,-0.030402
-2.68560006419,-0.030402
-2.68060006419,-0.030402
-2.67560006419,-0.030402
-2.67060006419,-0.030402
-2.66560006419,0.05
-2.66060006419,-0.030402
-2.65560006419,-0.030402
-2.65060006419,-0.030402
-2.64560006419,-0.030402
-2.64060006419,-0.030402
-2.63560006419,-0.110804
-2.63060006419,-0.030402
-2.62560006419,-0.030402
-2.62060006419,-0.110804
-2.61560006419,-0.030402
-2.61060006419,0.05
-2.60560006419,3.26608
-2.60060006419,-0.030402
-2.59560006419,-0.110804
-2.59060006419,-0.030402
-2.58560006419,-0.030402
-2.58060006419,-0.110804
-2.57560006419,-0.030402
-2.57060006419,-0.030402
-2.56560006419,0.05
-2.56060006419,-0.110804
-2.55560006419,0.05
-2.55060006419,-0.030402
-2.54560006419,0.05
-2.54060006419,-0.110804
-2.53560006419,0.05
-2.53060006419,-0.110804
-2.52560006419,-0.030402
-2.52060006419,-0.030402
-2.51560006419,-0.110804
-2.51060006419,0.05
-2.50560006419,3.18568
-2.50060006419,-0.110804
-2.49560006419,-0.030402
-2.49060006419,0.05
-2.48560006419,-0.030402
-2.48060006419,-0.030402
-2.47560006419,-0.030402
-2.47060006419,0.05
-2.46560006419,-0.110804
-2.46060006419,-0.030402
-2.45560006419,-0.030402
-2.45060006419,-0.030402
-2.44560006419,0.05
-2.44060006419,-0.030402
-2.43560006419,-0.030402
-2.43060006419,-0.030402
-2.42560006419,-0.030402
-2.42060006419,0.05
-2.41560006419,-0.030402
-2.41060006419,-0.030402
-2.40560006419,3.26608
-2.40060006419,-0.030402
-2.39560006419,-0.030402
-2.39060006419,0.05
-2.38560006419,-0.030402
-2.38060006419,0.05
-2.37560006419,0.05
-2.37060006419,-0.030402
-2.36560006419,0.05
-2.36060006419,-0.030402
-2.35560006419,-0.110804
-2.35060006419,-0.030402
-2.34560006419,-0.030402
-2.34060006419,-0.030402
-2.33560006419,0.05
-2.33060006419,0.05
-2.32560006419,-0.030402
-2.32060006419,0.05
-2.31560006419,-0.110804
-2.31060006419,-0.030402
-2.30560006419,3.26608
-2.30060006419,-0.030402
-2.29560006419,0.05
-2.29060006419,-0.030402
-2.28560006419,-0.030402
-2.28060006419,0.05
-2.27560006419,-0.030402
-2.27060006419,-0.110804
-2.26560006419,-0.030402
-2.26060006419,-0.030402
-2.25560006419,0.05
-2.25060006419,0.05
-2.24560006419,0.05
-2.24060006419,-0.030402
-2.23560006419,-0.030402
-2.23060006419,-0.030402
-2.22560006419,-0.110804
-2.22060006419,0.05
-2.21560006419,0.05
-2.21060006419,-0.030402
-2.20560006419,3.26608
-2.20060006419,-0.030402
-2.19560006419,-0.030402
-2.19060006419,-0.030402
-2.18560006419,0.05
-2.18060006419,0.05
-2.17560006419,0.05
-2.17060006419,0.05
-2.16560006419,-0.030402
-2.16060006419,-0.030402
-2.15560006419,-0.110804
-2.15060006419,-0.030402
-2.14560006419,0.05
-2.14060006419,0.05
-2.13560006419,-0.030402
-2.13060006419,0.05
-2.12560006419,-0.030402
-2.12060006419,-0.030402
-2.11560006419,-0.030402
-2.11060006419,-0.030402
-2.10560006419,3.26608
-2.10060006419,-0.030402
-2.09560006419,-0.030402
-2.09060006419,-0.030402
-2.08560006419,0.05
-2.08060006419,-0.030402
-2.07560006419,-0.030402
-2.07060006419,-0.030402
-2.06560006419,0.05
-2.06060006419,-0.030402
-2.05560006419,0.05
-2.05060006419,-0.030402
-2.04560006419,-0.030402
